Provenierswijk;76;;5768  DH;Sopsum                         ;C.E.D.;de;Maas;broganve;rBGYnVXl;55293840
Vignolastraat;106;a;2106  FK;Zuidzijde                      ;E.H.;;Veen;sweetlatina18la;T1f8BWEl;482429070
Zwaerdecroonstraat;48;;6559  DT;Oosteinde                      ;Z.L.N.;;Wolters;otokarcy;iNbfjhpH;94899873
Paardehoefklaver;144;a;2641  IM;Boven-Veensloot                ;S.;;Evers;dajlanimp;LT0QBoE4;143471089
Boezemkade;0;;6293  HR;Termunterzijl                  ;M.;;Prins;pucca0904kd;Zl2mhYIa;643138390
Heenvlietstraat;32;;1646  WF;Boshoven                       ;P.F.;;Broek;aliloyvumgv;ZXiATWWb;975808837
Beurstraverse;108;b;5925  AC;Gerverscop                     ;S.;;Driessen;mikybadboyyg;K8r4pRKb;237278091
Buisbrug;72;;2765  LG;Bolgarijen                     ;J.;van de;Janssen;mitwissengb;KU2miGph;104246157
Berkenhof;127;b;9658  CM;Haaren                         ;P.I.A.;van;Blom;4zpvmzn;2qEipmtp;315752506
Arubastraat;74;;5619  KG;Drijber                        ;F.W.;;Berg;sauleyz;kL1dIWps;844373321
Watertorenweg;32;;9973  IF;Raam                           ;C.I.;van;Laan;seenaituictqc;5RvtIgEs;560378518
Bombaystraat;143;;9658  CM;Haaren                         ;N.G.;;Boer;ngobaniad;bFPtleLn;843369814
Bollenland;119;bis;9887  LV;Guttecoven                     ;B.;van;Boer;lloerenniyl;FqG6M0u8;976100927
Robbenoordsche korte- of  blindeweg;62;bis;9895  UK;Heseveld                       ;H.H.H.;;Visser;solglimtra;VvlErK7w;809004124
Olivier van Noortstraat;68;;2807  MN;Lieving                        ;L.;;Leeuwen;raspearao;CCZkTEN5;345402959
Watertorenweg;62;;5627  GP;Wieringerwerf                  ;M.W.;;Willemsen;egideauqv;kCyGRj4w;964774100
De Graeffstraat ;6;;9430  HH;Lollum                         ;W.;;Bos;kapucamicm;KKCxU8EP;299755769
Roer;22;bis;3313  LA;Oetelaar                       ;Z.;de;Martens;modumongbj;CZu5KAAm;100795122
Leekstermeer;118;;9237  FZ;Woord                          ;A.;;Kuipers;cisandinoaj;dAG7fuaz;349235727
Jan van der Burghstraat;14;b;2829  OL;Menzel                         ;K.;;Bruijn;spursgurl9il;7IfX3juM;744314550
Wilgenplaslaan;45;a;6226  TN;Ransdorp                       ;F.A.;de;Wit;poncivesom;57kYdYOQ;736700079
Abeelstraat;85;bis;6577  FN;Korvel                         ;V.;van der;Pol;casernatpe;YiUITv57;371057607
Bergse Rechter Rottekade ;76;;1978  PF;Diessen                        ;S.C.;;Blom;cloisfidhqr;7LclfmVm;498798239
Hoogvlietsekerksingel;3;bis;4751  SR;Franeker                       ;W.;van;Koster;juvenilesxi;6ak8uOUy;718728907
Burgemeester Hazenberglaan;24;;7388  PB;Hempens                        ;K.;van;Janssen;earnedonabotagk;Vex0dlZb;201705461
Bitterkruid;97;;4910  DB;Groede                         ;O.U.;;Brink;bryanbreguetdx;EUTxqYDw;567522799
Oostlaan;98;;3366  NT;Fransum                        ;L.;;Driessen;jemwongpu;KQRZdMmi;723162669
Dr. Molewaterplein;97;;6887  ZU;Horsten                        ;V.;;Bosch;archilidt;XGqsul2q;24723745
Stan Kentonstraat;120;I;4581  NM;Bargebek                       ;U.;van de;Wal;ralhnx;AyzNUzYz;15399059
Van Swietenlaan;54;;5937  AJ;Lieren                         ;G.U.;van der;Willems;shylyby;uS7UQKqB;454565033
Slawegje ('t);128;;3667  SZ;Nieuwdorp                      ;E.;;Veen;lilac113et;AiAO6W73;891233507
Dam;4;;9699  VT;Idaerd                         ;D.R.E.;;Jong;trwswyrwj;Cxv8Swxs;300800058
Watersteeg;87;;5277  VL;Bovenkerk                      ;G.;;Heuvel;dejatiob;68g1Hezb;171933059
Roer;47;;4657  FL;Loete                          ;R.;van;Graaf;vrenkovtm;8F6Yqwz2;965598652
Prinsenpad;46;;4278  DL;Kronenberg                     ;M.L.;;Maas;arronhavait;O0PT7WWJ;124955836
Breeddiep;79;a;4890  KN;Lamswaarde                     ;C.Z.;;Ruiter;lotaleaxedsul;trRmYpP5;268527908
Slotbrug;93;II;5185  NJ;Niemeskant                     ;N.G.;;Groot;c0ldeysbk;w65ekDpr;901901210
Cillershoekstraat;36;;1059  JN;Zand, 't                       ;N.;;Boer;provodnazq;jvqK2ZLP;17444330
Krekelstraat;73;;3277  OI;Bantega                        ;I.;;Dekker;acagmatriamipos;0BIgxFZ2;444500571
Smokerstraat;67;;2339  DA;Hindeloopen                    ;Z.;;Vries;lilanis;7Ro6gd0N;429897145
Eenhoornstraat;120;I;8297  GU;Boompjes                       ;A.R.;;Jonker;souverain4uiq;je2ESr7c;195902002
Kralingse Zoom;66;;5789  TJ;Berg en Bos                    ;G.;de;Kuipers;photoexprnu;WwXXvINE;926479209
Bagijnenbrug;17;b;6846  UG;Dierdonk                       ;E.;;Huisman;seminarioehsji;kwUSbUUi;257478486
Duitschestraat;95;;9663  BT;Lovendaal                      ;C.O.;;Scholten;kom1pazz;Lin2wxPP;100830055
C.P. Tielestraat ;116;bis;7523  PU;Wormer                         ;C.;van;Ruiter;turtoe33wn;MQuFhARe;601915112
Overschotscheweg;35;b;2273  HV;Eemten                         ;Z.H.;van de;Vink;gravatteyh;7ObBxZgS;688270633
Bleiswijkstraat;130;;9080  CU;Vrijhoeven                     ;C.F.;van de;Vink;kugombeafv;vbKH6EZQ;929996136
Grondherendijk;116;b;2289  HD;Kokkelert                      ;B.V.;;Brink;typepypejaighgl;XnStVHjH;836846102
Lambertusstraat;36;;6963  IN;Leiden                         ;J.;;Kuipers;epskegapa;yNmPne4u;969719802
Drentsestraat;119;;3313  LA;Oetelaar                       ;F.;;Meulen;diksdiksea;4f6BemtK;117239616
Willem Ruyslaan;43;bis;3630  UO;Simpelveld                     ;U.;;Wit;zakenstadeu;xerCTrtQ;423593948
Bilderdijkstraat;99;;8499  RB;Nieuwe Bildtzijl               ;E.L.T.;de;Jong;kanuistzy;OmkJ4DqB;641573170
Borselaarstraat;61;a;1242  LH;Zuid-Beijerland                ;N.;van de;Koning;fahad1111rk;rNrP3vj6;413486278
Buurkamp;96;II;9764  MU;Hoogendijk                     ;G.;;Janssen;patynkacd;LpG1LaKj;339800628
Zonnehof;103;I;5158  UM;Hoorn                          ;C.;;Wolters;darintalh;ocVhDp8r;148620437
Banierhof;1;a;3633  VF;Hofwegen                       ;P.;;Huisman;dazuhaltevq;LsbP7Crx;933547596
Boogschutterstraat;42;bis;5080  IC;Heiloo                         ;V.V.;;Postma;pleterskiga;pTnsoHx0;662548012
Frits Touwstraat;134;;6244  EE;Appeltern                      ;O.A.;van der;Bosman;muftict;7e0SoUbM;399722737
Reinier Kloegstraat;29;;3313  LA;Oetelaar                       ;E.;van de;Vliet;syrgdurlv;785Kwbbi;101777218
Pierre Baylestraat;142;a;7630  EE;Philisteinsche Polder          ;M.;;Evers;othlucastw;Em8KZyio;252386930
Blommersdijksche Straatweg;64;II;8628  LS;Over-Diemen                    ;J.;;Prins;eatgreens115qy;sFRQmo1t;833005534
Bisschopsplaats;132;b;5531  ED;Stolpen                        ;S.;;Horst;korojevaeh;D0l35xOa;86392645
Bellamyplein;40;;5931  ZI;Proosdijveld                   ;F.;;Doorn;conan007qt;ETUa67sJ;719934102
Hoogenwaardstraat;148;bis;7693  SP;Bentveld (ged.)                ;O.N.;;Timmermans;aasomorenofc;tAts0LRB;316125027
Koopvaardijhof;21;;3969  FM;Jistrum                        ;G.;;Dam;neizmerivfr;rIsO8shL;405023558
Laaghagen;74;bis;3366  NT;Fransum                        ;O.H.;van der;Dekker;goudplaatuj;CCNG0CQO;575496691
Bergambachttunnel;75;;8592  SI;Winkelshoek                    ;K.;van de;Berg;gallenzivh;vLYASrjm;150373521
Albertistraat;7;b;9237  VS;Hellouw                        ;V.I.F.;;Dam;romobiligw;3NPbzGN1;366610867
Tochtenweg;67;II;7693  SP;Bentveld (ged.)                ;G.U.N.;;Hermans;innbyggtfz;pfOxH6ij;372464853
Jan ter Laanplaats;142;b;2641  IM;Boven-Veensloot                ;C.;van;Veen;orilkblaralotpp;I71SJRGe;274475108
Ernest Claespad;25;I;2678  WF;Smitshoek                      ;P.;van de;Bosch;muleteerhb;CFPv80R0;839802298
Bruinissestraat;107;;4581  NM;Bargebek                       ;K.;;Visser;kupumbaawc;WGlvn0wM;165314394
Keilezijweg;87;bis;8102  RV;Kruiselwerk                    ;K.;van;Kuijpers;izjasniyz;olk7rDq0;35193682
Feijenoorddijk;64;;4596  NM;Theereheide                    ;L.;;Bosch;bo1bo2l1tz;Jq3shIHU;127837681
Jodenstee;47;;6490  CG;Overlangbroek                  ;V.C.;van der;Bruijn;gorsdorfyz;nwpvFhFC;809849471
Nieuwe Rubensstraat ;44;b;6293  HR;Termunterzijl                  ;I.;van de;Leeuw;kelbelbaby17gq;X19l0E9y;690671453
Stolpmand;119;;8320  RR;Zuidwending                    ;F.G.;;Koster;sweitna28so;1sEr66AP;323080613
Laan van Poot;88;;1569  FG;Jankenberg                     ;E.;van;Kuipers;mununumhb;vDiNl1HJ;875775378
Koninginnenhoofd;103;;7254  VD;Bernisse                       ;K.;;Veenstra;pakilusinth;x8ecoTPm;124359085
Cor Ditewegstraat;146;II;7908  KW;Burgumerdam                    ;I.I.;;Jong;novesimexm;UXH5CPCC;334727613
Bolnessekade;148;;1680  FO;Pijnenburg                     ;F.O.;van;Velden;lipsspobozyik;hh5nmFdS;478040684
Eliotpad;13;b;9529  KZ;Schot, 't                      ;A.T.;;Hendriks;gegrijnsdow;iwFDwnn4;416006991
Blauwe Reiger;70;;3406  VU;Kling                          ;M.;;Prins;narrenpakpf;uCgTw7fq;279929663
Mallegat;12;II;5688  WM;Haar, De                       ;H.;van der;Ven;dehenutsqk;4WvGM8j5;853966345
Karrebosch;96;b;4709  OZ;Kaag en Braassem               ;E.O.;;Meer;menyeiketpk;pnsM3FFk;672763369
Maaike Weezenaarstraat;84;;1407  AS;Slijkenburg                    ;J.;;Dijk;dniowycr;clYIIlMd;333053321
Bosseplaat;140;II;3667  SZ;Nieuwdorp                      ;C.;van de;Jansen;trauguttawl;Y37u9mUc;371335127
Hengelbrug;0;bis;5956  JI;Zuideinde                      ;Z.T.;;Smit;iucciaq;iqT6xd0X;559158981
Banierhof;36;;4574  DH;Oss                            ;H.;;Pol;bechicobs;ABJDhoYt;123103368
De Klerkstraat ;24;bis;4367  AP;Moleneind                      ;J.;de;Bos;vardinisrk;JXbsjXFh;401434217
Floris Versterlaan;60;;1680  FO;Pijnenburg                     ;R.U.K.;;Schouten;renkumerbs;1ML09Gmr;104539264
Jan Hudigstraat;11;a;3086  FB;Archem                         ;U.;de;Veen;surfingmonkpf;7fwEsFB4;973328654
Socratesstraat;65;a;1302  ER;Deijl, Den                     ;S.R.;;Berg;uringearradiaic;hlGyKF2t;651101475
Dirk Smeetslaan;50;I;6610  UF;Rijnwoude                      ;K.;van;Schipper;gwerddlasvy;CcWVaBcb;355748356
Kerkhofsteeg;72;;7523  PU;Wormer                         ;V.P.;van der;Evers;lallexperieyu;nYlwEHXK;749353831
Kansasweg;69;bis;6846  UG;Dierdonk                       ;O.;;Kuijpers;losgegaanpy;Wtpp01tq;456490590
Vlielanderstraat;131;I;6640  DB;Elzen                          ;B.O.;van der;Mulder;tyndalebiblesbx;m0Y7P1Ar;148626828
Schommelstraat;10;;8770  HW;Geleen                         ;W.L.;;Velden;kozjankamgc;dwmo9zzw;695830338
Rottebrug;14;;6351  NK;Willens                        ;Z.;;Martens;sandramnt;xU3bBZWy;191674813
Muurmos;90;II;9641  VW;Heukelom                       ;H.Z.;;Dongen;mulamipc;tmYDmr4J;903790166
Wilgenlei;32;;4876  PS;Paauw, De                      ;L.G.;de;Peeters;ludiceri;B3Pq4pSg;716568615
Oportohof;3;;1028  VC;Babyloniënbroek                ;K.W.;;Linden;pulginifa;VfE4Odzl;713714529
Planciushof;104;;8263  NJ;Biggekerke                     ;M.;;Gerritsen;maximooh;9CxKCuj6;462889890
Kameraarstraat;125;;4678  WS;Kortenhoef                     ;J.;van de;Veen;eierwo;QhJdJNWk;67639355
Haltestraat;19;;2289  HD;Kokkelert                      ;Z.;de;Smit;speichgp;PMLSbD08;119794160
Kortekade;144;;3106  KO;Veendijk                       ;W.;;Veenstra;talhlg;SNbH2L40;969902888
Wilkstraat;60;II;9863  RU;Rijndijk, De                   ;H.V.;van;Wit;lazeboy666ws;oAU16d6W;103164248
Toverfluitstraat;113;I;9895  UK;Heseveld                       ;K.M.;de;Wijk;laprotestaos;uO0dC7yr;94154259
Discusstraat;95;;4892  NS;Baalhoek                       ;N.V.A.;de;Scholten;rhombencr;Sjk5WucP;307579852
Oostzeedijk;85;;5158  UM;Hoorn                          ;W.A.;de;Driessen;adhifariau;howjazty;702925342
Kraandrijverstraat;144;I;8592  SI;Winkelshoek                    ;R.R.;van;Kuiper;cabelutod;anygAEc5;811661192
Varkenoordseviaduct;113;;7908  OP;Vlaardinger-Ambacht            ;S.;de;Hendriks;kasarobojt;tmi6sQxl;193142776
Van der Waalslaan;7;;7326  VK;Holthe                         ;B.;de;Molenaar;entrenaranjosrf;aSq8mDWE;274679346
Beneluxhaven;79;;7326  VK;Holthe                         ;G.W.;van;Postma;cinnamoneqg;2tXb4qJe;111917414
Buislaan;137;b;1373  ZK;Boudewijnskerke                ;U.;;Janssen;baqokejw;NivnWHsq;309321530
Tarakanpad;2;I;1055  JZ;Schutwijk                      ;N.;;Wal;analizezzp;5LvxC3SM;594361096
Herman Gorterstraat;146;b;6720  DN;Zuidplaspolder (ged.)          ;E.C.;;Smit;valederlc;UjThWQVX;921330352
Diaconieschool;101;;4018  JJ;Telgt                          ;A.O.R.;;Bos;ogledalomlg;jS0njTC7;771425454
Cliostraat;51;bis;2729  TM;Nieuweschans                   ;C.D.F.;;Sanders;lansirnomye;b8u9OXyT;46175726
Narcissenstraat;4;;3908  RS;Tiengemeten                    ;M.;de;Linden;kammradoc;I4ql7i82;300865843
Overschotscheweg;105;;3658  GN;Startenhuizen                  ;Z.R.;;Driessen;siecle21kj;C2iyRewb;984446539
C.P. Tielestraat ;84;a;6301  HL;IJmuiden                       ;R.;van;Janssen;germanicoj;7GzpzbwL;980428543
Huslystraat;51;;5941  UK;Stuivezand                     ;C.H.;;Brouwer;mununumcp;i1T8Ys1H;739500107
Montessoriweg;138;;8690  GC;Aalden                         ;I.J.O.;;Graaf;shawnee07ke;wq3CJ0El;446473509
Marconiplein;63;bis;1407  AS;Slijkenburg                    ;U.;;Laan;doutnavkakm;aXU3brdi;682818884
De Beerweg ;120;II;6559  DT;Oosteinde                      ;W.;;Bosch;erotskimaru;8MHGXesg;291911225
Van der Vekenbrug ;106;;4254  SR;Laren                          ;P.S.F.;de;Hendriks;gudrunexe;fmndOnUk;858931369
Tinstraat;46;;2131  EM;Maatsehei                      ;R.J.;;Jonker;gearhead41987bg;OWXx7CTh;780866678
Almstein;137;bis;6887  ZU;Horsten                        ;J.;;Post;ringliswr;zNjKex3l;245040158
De Lairessesingel;129;a;7056  JB;Noordbarge                     ;L.;de;Bos;frenchfry0909ng;jK3hZvxe;182819267
Arie Hoospad;60;;5963  RF;Eede                           ;G.;;Jacobs;nizorgeignotths;RVrFjm18;383505471
Bonengang;36;;7421  TI;Drongelen                      ;T.;van der;Brink;fwcinev;iYEpAxG0;164101949
Schaepmanstraat;52;bis;8350  NM;Dalem                          ;M.;;Meer;precesiold;lZUAwXWQ;853068501
Diergaardetunnel;99;;5627  GP;Wieringerwerf                  ;S.;;Bos;egyetekhp;IZ9HuFVl;162053344
Donarpad;125;b;7899  PR;Boeimeer                       ;H.;van de;Mol;thestalwartmc;Bn2UJ323;309055118
Rhoonstraat;93;;7257  KO;Harmelerwaard                  ;V.G.;;Graaf;wabafaziia;1GsBe9Lz;67710657
Het Wiek;120;;5984  BJ;Loo                            ;D.Z.;;Broek;spremateyg;9F0ED7vl;971916330
Drakenburg;146;;8889  CM;Driehuizen                     ;K.;;Martens;apicomblogyj;6D3zjYVU;840505772
Van Drimmelenstraat ;41;;5956  AL;Hout, Den                      ;Z.;;Molenaar;hrvaticomtc;lWP6YQ9Z;237258018
Harkulo;25;bis;1901  EV;Hattem                         ;G.;;Koning;endilhadanu;wAAKIlkQ;542187036
Koekoekslaan;75;;5517  KH;Vledder                        ;R.A.;van;Veen;ybhl1yamb;2uvEA1ZF;502097863
Laantje van Moerman;53;;9704  KB;Kade                           ;F.G.;;Kuipers;mottrykkcs;E3fX1aSl;964453678
Baan;62;bis;2765  LG;Bolgarijen                     ;L.;de;Huisman;baraghinivf;7Hr6yz55;257335547
Bieslandstraat;83;;6577  FN;Korvel                         ;U.;;Jacobs;cresychht;0FPR1aI2;284142955
Jan van Tilburgstraat;22;;5185  NJ;Niemeskant                     ;G.V.L.;van;Kuijpers;skorilekf;EeGfeFVT;166645680
Veerweg;86;bis;9635  EG;Stolwijkersluis (ged.)         ;P.;;Molenaar;amorosiadq;IaRIlJ5s;696765391
Antarcticaweg;3;b;2961  VH;Schans                         ;F.Z.;;Horst;izvinitenv;rvxZ5C5d;116520401
Nieuwpoort;89;bis;4254  SR;Laren                          ;F.W.;;Verhoeven;darkkneenryvt;hT6i5OjJ;974372717
Jacominastraat;141;bis;2145  DH;Hornhuizen                     ;F.E.;;Smit;tarfusserpf;3ZYhFUan;231339653
Zwijnsbergenweg;101;I;6655  JO;Betterwird                     ;D.;van de;Kramer;lofiirt;527qLaSd;933237418
Kraandrijverstraat;45;I;1555  BG;Wormerveer                     ;I.;van der;Veenstra;makuufw;FqcK4gYl;987082590
Josine Simons-Meespad;84;;1868  UL;Sint Odiliënberg               ;O.B.;;Willems;inegalatsdv;a5DfSXYU;507944537
Amsterdamse Buitenveer;141;;6963  IN;Leiden                         ;K.B.;;Post;agresoreve;XWbCQm1V;514084194
Pendrechtstraat;121;;1222  RC;Wijnjewoude                    ;W.;;Vink;zonzonanthx;o7magfnW;769549330
Grieksestraat;123;;5685  CB;Blauwe Hand                    ;N.;;Smit;ruzsinoszqu;FzHJQF52;163232337
Kulkweg;142;b;7388  PB;Hempens                        ;I.;;Velde;snuprurno;JHgBEewB;252595956
Gang van de Remonstrantsche Kerk;86;;5567  VM;Bilderdam                      ;C.E.;van der;Kok;pollexgn;bIe36fYt;629589926
Buislaan;45;;2325  PR;Rinsumageest                   ;C.;;Ruiter;sassykassy23wv;lkDCz2zf;299893327
Soldanellestraat;119;a;4890  KN;Lamswaarde                     ;M.;;Vries;so1chi;BgYsV4tF;739977118
Grote Werfstraat;78;a;2503  CD;Lutterveld                     ;P.;;Brink;vabomlq;LKhpZN2b;557260565
Ganzekruid;129;;7993  CE;Eygelshoven                    ;D.R.O.;;Smeets;adabookqq;wgdBvc6R;329963077
Ruwaardstraat;24;bis;9694  NR;Assendorp                      ;S.R.;;Groen;tripudiexp;wJu7K4ml;737649689
Prins Alexanderweg;127;bis;5531  ED;Stolpen                        ;G.;van;Martens;aroriurbersowbf;klOgohV0;43479212
Spuivaart;3;;1145  DJ;Varsseveld                     ;E.;van der;Vries;matsumotosw;3cz21Adw;857457846
Simonstraat;2;a;4943  EF;Beukbergen                     ;O.I.;;Molenaar;alekskenddb;Rq9mDdda;522113321
Franscheveld;38;b;3271  NI;Terhagen                       ;C.L.;;Schouten;fitzdd;WHgHLC46;946910200
Molenaarslaan;69;;2296  GU;Zuidveld                       ;N.;;Lange;muscawc;XRlm0hvb;520113731
Aan boord Hr. Ms. Cornelis Drebbel ;126;;2904  UW;Heemskerk                      ;E.;van;Bakker;mollynette004ik;t6duFq2x;892417924
Linatebaan;71;;8090  LM;Hofgeest                       ;V.O.;van de;Dijk;bovedomidumsl;R0Tun8Ej;820210663
Huygensstraat;107;b;6610  UF;Rijnwoude                      ;M.;de;Koster;polignotkw;PV1Ay5Gv;957042735
Pelmolenstraat;125;;2494  EC;Nieuw-Millingen                ;F.;;Loon;hepigauqf;V3S5jofN;562742657
Lauernessestraat;138;;3689  RZ;Ham                            ;R.T.;;Verbeek;adincl;tth0TjGL;497670057
Hof van Obbicht;94;bis;4941  PR;Schore                         ;T.H.;van de;Broek;bifgz;szfPHU0w;736047268
Achterweg (IJsselmonde);76;;8320  RR;Zuidwending                    ;U.;;Huisman;alamanfk;Pa8neNT0;873337633
Sluisjesweg;66;b;9937  MF;Noord-Kethel                   ;G.M.H.;van der;Groot;vineschikags;QLe00uXD;947285374
Willingestraat;80;;4599  CZ;Steeg                          ;P.E.J.;;Wit;mavrastirf;XfMQysB2;447058198
Rembrandtstraat;37;;4574  RG;Raar                           ;V.A.;van de;Vliet;darrigarsko;3RQJL1gA;986800855
Vredehagen;52;;8954  SK;Vinkega                        ;W.P.;van;Hermans;opaliseerme;anYpbRy2;725895767
Bertrand Rusellpad;1;;9237  VS;Hellouw                        ;Z.;de;Blom;kolskofv;DNaNh9qe;929391469
Laan van Nicolaes Puyck;107;a;6233  CR;Nieuwenhuishoek                ;P.T.;van de;Velde;alzenitk;nc6VFHWI;134925452
2de Maaslaan;71;;8263  NJ;Biggekerke                     ;O.G.U.;;Bakker;2l1akkorcx;yNrkNIUY;71430209
Isaac Beeckmanhof;121;a;7850  GV;Tolberg                        ;A.;;Koster;blondelockszz;6TngKWhn;948701195
Stenen Baakplein;39;;1999  TJ;Meppen                         ;H.;van der;Meulen;kninubrocouncgd;Jsa1ABfX;834600493
Platte Molendijk;2;II;8484  ES;Brielle                        ;B.;;Gerritsen;penitentskg;OkTt2PcA;925553621
Genhoespad;67;;4513  SR;Veldstreek                     ;T.U.;;Leeuwen;on1s4perx;DDUrmPqr;998940161
Pleretstraat;53;bis;7895  UB;Bovenkerk                      ;J.;van de;Maas;mutgroguens;INHsKZQu;291688226
Jodenstee;134;;9658  CM;Haaren                         ;I.E.;van;Veen;streljivayx;r2v3CKZr;208145862
Geldropstraat;103;;1337  DR;Hartwerd                       ;L.;van;Smeets;vyoteya;5TU7J7Gm;804042445
Breevaartstraat;132;;4276  JI;Lauwersoog                     ;Z.;;Ruiter;bananalindsayec;KAO7qey9;17041260
Rotterdam Airportplein;55;b;5610  VE;Odoorn                         ;K.;;Graaf;kopfweheb;3gBMfsgH;82565363
